MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Target,Xgrp
2.2375,20.0,3.047619048,1.0,59.0,2.80952381,4.5,1.0
4.4167,41.0,5.125,0.924342105,970.0,3.190789474,2.152,1.0
3.4492,33.0,4.879417879,1.064449064,1259.0,2.617463617,2.643,1.0
2.6343,14.0,4.696308725,1.036912752,2294.0,3.848993289,0.815,1.0
3.4205,36.0,5.735384615,1.018461538,1052.0,3.236923077,0.766,1.0
3.8462,52.0,6.281853282,1.081081081,565.0,2.181467181,3.422,1.0
1.7083,19.0,4.033678756,1.019430052,3157.0,4.089378238,0.822,1.0
4.2935,18.0,4.456544503,1.033507853,3401.0,3.561256545,1.9,1.0
4.3693,15.0,7.194321767,1.344479495,3327.0,2.099053628,4.233,1.0
2.4931,36.0,3.668639053,1.032544379,1383.0,4.091715976,1.703,1.0
3.527,17.0,3.592995169,1.169082126,1453.0,1.754830918,3.189,1.0
1.9657,13.0,4.187035069,1.058448459,4749.0,2.523379384,1.16,1.0
1.9088,20.0,4.422712934,0.905362776,1104.0,3.482649842,0.637,1.0
10.8045,44.0,5.494845361,0.927835052,291.0,3.0,5.00001,1.0
6.3967,36.0,6.666666667,1.048192771,655.0,2.630522088,5.00001,1.0
4.1483,25.0,5.67842031,1.115655853,1850.0,2.609308886,1.812,1.0
1.9063,18.0,5.661971831,1.070422535,213.0,3.0,0.958,1.0
4.5432,2.0,7.621649843,1.222763662,8652.0,3.011486251,1.513,1.0
3.8646,36.0,4.975395431,1.007029877,1462.0,2.569420035,2.146,1.0
3.4801,52.0,3.977154725,1.185877466,1310.0,1.360332295,5.00001,1.0
5.5275,22.0,6.429752066,0.988980716,1298.0,3.575757576,2.289,1.0
5.1036,4.0,5.93767313,1.031163435,4250.0,2.943213296,1.034,1.0
3.0187,16.0,5.796791444,1.187165775,782.0,2.090909091,2.781,1.0
1.6111,26.0,3.656133829,1.072490706,692.0,1.286245353,0.543,1.0
5.1169,52.0,6.3904,1.016,1295.0,2.072,2.325,1.0
2.0819,10.0,3.910583942,1.082116788,1167.0,2.129562044,1.033,1.0
2.0214,36.0,3.014379085,1.062745098,2823.0,3.690196078,1.705,1.0
2.7788,45.0,4.210416667,1.1,1410.0,2.9375,1.154,1.0
1.8594,12.0,3.755403868,1.09556314,2000.0,2.275312856,1.192,1.0
1.875,40.0,4.11026616,1.072243346,970.0,3.688212928,1.5,1.0
1.8792,41.0,4.254545455,0.948484848,765.0,2.318181818,0.633,1.0
4.0125,52.0,4.375621891,0.962686567,980.0,2.437810945,2.61,1.0
3.275,34.0,5.459459459,1.054054054,1293.0,2.912162162,1.899,1.0
4.1419,45.0,5.324840764,1.095541401,838.0,2.668789809,2.915,1.0
3.0777,23.0,4.941714286,1.181714286,1844.0,2.107428571,2.638,1.0
2.6742,25.0,4.328928047,1.074889868,4149.0,3.046255507,1.319,1.0
2.4141,28.0,4.327169275,1.036984353,1964.0,2.79374111,1.375,1.0
1.3287,43.0,4.036723164,1.09039548,1412.0,3.988700565,1.072,1.0
3.3066,36.0,5.443636364,0.96,894.0,3.250909091,0.963,1.0
1.7075,9.0,4.93715342,1.195933457,1484.0,2.743068392,0.604,1.0
0.7286,46.0,3.375451264,1.072202166,582.0,2.101083032,0.952,1.0
1.62,19.0,3.283524904,1.010217114,1205.0,1.538952746,1.313,1.0
4.5399,52.0,4.898601399,1.087412587,954.0,1.667832168,5.00001,1.0
1.2292,36.0,4.833333333,1.055555556,285.0,3.166666667,0.696,1.0
3.9826,25.0,5.745980707,1.0,1108.0,3.562700965,2.158,1.0
7.5552,39.0,5.811965812,0.957264957,926.0,2.638176638,5.00001,1.0
2.2969,16.0,4.14047619,1.138095238,1235.0,2.94047619,1.161,1.0
4.3393,52.0,5.272536688,1.035639413,1583.0,3.318658281,3.176,1.0
4.1,21.0,5.816031537,1.038107753,1856.0,2.438896189,1.583,1.0
3.9861,13.0,5.849019608,1.047058824,1417.0,2.778431373,1.681,1.0
1.5078,36.0,4.544529262,1.063613232,1367.0,3.478371501,0.996,1.0
4.8438,36.0,5.44972067,1.019553073,1254.0,3.502793296,1.857,1.0
4.0432,29.0,5.431415929,0.963495575,3438.0,3.803097345,4.5,1.0
7.0778,26.0,7.315098468,0.995623632,1429.0,3.126914661,3.343,1.0
4.3427,15.0,6.969843185,1.550060314,1722.0,2.077201448,3.058,1.0
2.4432,31.0,4.428571429,1.099667774,1337.0,2.220930233,1.011,1.0
2.6339,13.0,4.105802048,0.996587031,1035.0,3.532423208,1.17,1.0
2.1964,44.0,4.033333333,0.966666667,153.0,5.1,1.5,1.0
3.4861,52.0,4.984419263,1.007082153,1883.0,2.66713881,1.871,1.0
3.016,35.0,5.328712871,1.073267327,1409.0,2.79009901,0.953,1.0
4.7105,22.0,6.5,1.07421875,1309.0,2.556640625,2.662,1.0
1.583,19.0,3.148148148,1.045484081,3751.0,2.437296946,3.5,1.0
3.0952,23.0,5.801324503,1.101545254,1210.0,2.671081678,1.577,1.0
3.6797,20.0,5.348017621,1.04185022,1145.0,2.522026432,2.638,1.0
2.1439,38.0,4.661764706,0.99754902,2142.0,2.625,0.602,1.0
4.9,36.0,4.479338843,0.983471074,231.0,1.909090909,3.542,1.0
2.5625,52.0,5.381642512,0.995169082,425.0,2.053140097,1.75,1.0
3.4063,28.0,5.488372093,1.139534884,812.0,3.147286822,1.094,1.0
3.2661,30.0,4.888157895,1.037593985,2961.0,2.782894737,1.404,1.0
3.5112,19.0,5.336225597,1.184381779,1807.0,1.959869848,2.319,1.0
8.1248,18.0,7.851308901,1.021989529,3189.0,3.339267016,3.74,1.0
4.8226,18.0,6.589703588,0.985959438,1907.0,2.975039002,1.399,1.0
2.0702,30.0,3.277158774,1.013927577,1365.0,1.901114206,2.833,1.0
3.3958,25.0,6.06980057,1.272079772,2319.0,3.303418803,1.119,1.0
2.8304,33.0,3.611438183,1.029436501,4512.0,3.794785534,1.437,1.0
2.3571,17.0,4.612403101,1.065891473,1113.0,4.313953488,0.631,1.0
1.675,34.0,3.280991736,1.090909091,250.0,2.066115702,1.667,1.0
6.7857,16.0,7.730538922,0.966067864,1451.0,2.896207585,3.413,1.0
2.9519,43.0,4.189655172,0.988505747,935.0,5.373563218,1.409,1.0
1.9939,38.0,5.058823529,1.053475936,1175.0,3.14171123,0.658,1.0
4.2443,34.0,5.244803695,1.009237875,1393.0,3.217090069,1.744,1.0
2.162,36.0,4.561611374,1.049763033,1405.0,3.329383886,0.519,1.0
1.625,48.0,2.310559006,1.084886128,1610.0,3.333333333,2.375,1.0
1.8205,42.0,4.436781609,0.986590038,1597.0,3.059386973,0.604,1.0
2.1907,52.0,3.199771689,1.061643836,1372.0,1.566210046,2.714,1.0
3.9063,32.0,5.404109589,0.97260274,836.0,2.863013699,1.842,1.0
5.9316,20.0,6.560606061,1.003367003,4169.0,3.509259259,3.119,1.0
2.6442,34.0,6.185929648,1.085427136,841.0,4.226130653,0.92,1.0
6.8406,41.0,7.394052045,1.007434944,666.0,2.475836431,5.00001,1.0
3.7266,16.0,4.702564103,1.002564103,994.0,2.548717949,1.565,1.0
4.0878,22.0,5.046747967,1.073170732,1478.0,3.004065041,1.644,1.0
1.5281,29.0,5.095890411,1.095890411,1137.0,3.115068493,0.616,1.0
3.7652,20.0,6.115921788,1.051675978,2055.0,2.870111732,1.335,1.0
3.5375,38.0,5.840425532,1.117021277,275.0,2.925531915,1.531,1.0
7.1674,26.0,5.307807808,1.123123123,1322.0,1.984984985,5.00001,1.0
6.9081,18.0,8.207671958,1.085978836,2311.0,3.056878307,3.687,1.0
9.6023,21.0,8.286652079,1.076586433,1246.0,2.726477024,3.913,1.0
1.6522,37.0,4.897435897,1.007326007,767.0,2.80952381,0.533,1.0
6.2899,15.0,6.961439589,1.053984576,1140.0,2.93059126,2.75,1.0
2.7098,47.0,4.330601093,1.147540984,949.0,2.592896175,1.738,1.0
4.3176,52.0,6.251417769,1.04536862,1269.0,2.398865784,1.362,1.0
2.7173,52.0,4.24516129,1.129032258,935.0,2.010752688,3.0,1.0
3.3889,10.0,4.47260274,0.821917808,407.0,2.787671233,1.108,1.0
5.3345,4.0,7.209251101,1.09030837,1497.0,3.297356828,1.761,1.0
5.7794,35.0,5.493554328,0.968692449,1614.0,2.972375691,2.724,1.0
2.084,39.0,3.611018364,1.088480801,1153.0,1.924874791,2.333,1.0
8.2364,11.0,6.040322581,1.10483871,355.0,2.862903226,3.718,1.0
3.3177,46.0,4.45982906,1.013675214,1055.0,1.803418803,3.094,1.0
1.6435,34.0,4.289179104,1.080223881,1300.0,2.425373134,1.485,1.0
3.9688,17.0,5.163934426,0.963934426,1857.0,3.044262295,1.65,1.0
4.6042,36.0,5.940919037,1.037199125,1303.0,2.851203501,3.573,1.0
2.694,28.0,4.352517986,1.087769784,1328.0,1.910791367,1.641,1.0
3.287,19.0,3.668181818,1.043939394,1726.0,2.615151515,1.814,1.0
2.8553,52.0,4.664652568,1.098187311,1636.0,2.471299094,3.607,1.0
2.8924,52.0,5.355353075,1.045558087,1169.0,2.662870159,1.696,1.0
1.8783,45.0,4.445333333,1.064,928.0,2.474666667,1.182,1.0
4.2019,37.0,5.164658635,1.024096386,1047.0,4.204819277,1.401,1.0
5.8096,20.0,8.16588785,1.049065421,1629.0,3.806074766,2.644,1.0
4.7478,27.0,5.7625,1.013541667,2855.0,2.973958333,2.435,1.0
0.536,4.0,14.0,3.333333333,9.0,3.0,0.425,1.0
3.4839,45.0,5.461152882,1.005012531,1159.0,2.904761905,1.806,1.0
6.9296,36.0,6.138755981,1.0,563.0,2.693779904,5.00001,1.0
4.0611,10.0,5.880866426,1.119133574,2637.0,3.173285199,1.58,1.0
4.0068,16.0,3.73605948,1.027261462,1769.0,2.192069393,2.495,1.0
1.6911,18.0,4.771653543,1.022965879,5022.0,3.295275591,0.988,1.0
5.2001,16.0,6.118892508,1.058631922,1291.0,2.102605863,2.356,1.0
3.2679,30.0,3.9,1.125,77.0,1.925,1.375,1.0
4.4531,33.0,4.835978836,1.047619048,766.0,2.026455026,5.00001,1.0
5.0855,26.0,6.685121107,0.968858131,886.0,3.065743945,2.322,1.0
3.6458,44.0,4.567961165,1.116504854,493.0,2.393203883,3.258,1.0
3.3462,52.0,6.465116279,1.215116279,544.0,3.162790698,0.508,1.0
1.7167,39.0,4.271468144,1.038781163,1256.0,3.479224377,1.0,1.0
5.9941,23.0,6.495274102,1.06805293,1729.0,3.268431002,2.667,1.0
4.0529,17.0,5.643026005,1.033096927,1204.0,2.846335697,1.062,1.0
2.6193,28.0,4.238636364,1.052272727,1182.0,2.686363636,1.723,1.0
4.1375,43.0,5.181208054,0.959731544,701.0,2.352348993,2.26,1.0
4.1375,28.0,6.105162524,1.003824092,1750.0,3.346080306,1.283,1.0
10.1854,18.0,6.806451613,1.049853372,803.0,2.35483871,4.26,1.0
3.1613,36.0,4.208728653,1.064516129,1789.0,3.394686907,1.823,1.0
3.2545,9.0,3.51862069,1.168965517,2609.0,1.799310345,5.00001,1.0
4.7639,49.0,5.304964539,1.044917258,1948.0,4.605200946,2.515,1.0
3.7404,16.0,5.37667304,0.982791587,1620.0,3.09751434,0.892,1.0
3.5568,33.0,4.85862069,1.05862069,633.0,2.182758621,1.912,1.0
3.052,17.0,3.355781449,1.019695044,4116.0,2.614993647,2.098,1.0
3.6845,41.0,3.823293173,1.032128514,1666.0,3.345381526,1.758,1.0
4.6806,36.0,6.716012085,1.090634441,942.0,2.84592145,1.524,1.0
15.0001,40.0,8.584541063,1.0,577.0,2.787439614,5.00001,1.0
5.1365,2.0,5.453947368,0.953947368,868.0,2.855263158,1.367,1.0
4.0,24.0,4.848066298,1.008287293,952.0,2.629834254,2.026,1.0
4.375,17.0,5.318781726,1.060913706,2440.0,2.47715736,2.481,1.0
8.0448,35.0,7.672176309,0.997245179,1001.0,2.757575758,4.333,1.0
5.6149,34.0,6.552699229,1.0,2239.0,2.877892031,2.731,1.0
3.8681,31.0,4.977777778,1.009876543,1095.0,2.703703704,1.96,1.0
5.5106,10.0,5.789976134,1.016706444,966.0,2.30548926,2.909,1.0
3.3929,52.0,5.994652406,1.128342246,554.0,2.962566845,0.757,1.0
2.7917,43.0,4.765873016,1.158730159,840.0,3.333333333,1.056,1.0
1.425,17.0,4.716049383,1.061728395,272.0,3.358024691,2.125,1.0
5.3988,8.0,7.043478261,1.025362319,814.0,2.949275362,1.655,1.0
2.125,39.0,3.35840708,0.951327434,883.0,3.907079646,1.438,1.0
3.2083,26.0,6.667953668,1.115830116,802.0,3.096525097,0.75,1.0
4.1477,38.0,5.530373832,1.121495327,891.0,2.081775701,5.00001,1.0
4.6406,45.0,5.270029674,1.047477745,1180.0,3.50148368,1.692,1.0
3.462,7.0,5.443670151,1.072590012,4827.0,2.803135889,1.519,1.0
6.4913,28.0,6.897506925,0.95567867,948.0,2.626038781,4.119,1.0
3.0208,27.0,5.640963855,1.007228916,1272.0,3.065060241,1.127,1.0
6.4285,29.0,6.949569496,1.004920049,2098.0,2.580565806,3.373,1.0
2.0463,17.0,4.649769585,1.064516129,745.0,3.433179724,0.612,1.0
2.8812,23.0,5.064272212,1.032136106,1424.0,2.691871456,0.819,1.0
1.4079,30.0,4.471193416,1.152263374,1509.0,3.104938272,0.677,1.0
2.375,20.0,5.818639798,1.312342569,1745.0,2.197732997,1.588,1.0
2.8058,47.0,3.549723757,1.081491713,3107.0,4.291436464,2.295,1.0
4.2015,52.0,4.163021869,1.129224652,920.0,1.829025845,4.125,1.0
3.0219,29.0,5.890939597,1.060402685,2591.0,4.347315436,2.217,1.0
5.8243,13.0,5.838420108,1.046678636,1546.0,2.775583483,2.979,1.0
4.7109,32.0,4.508393285,1.043165468,798.0,1.913669065,5.0,1.0
6.0488,26.0,5.826797386,0.973856209,1048.0,3.424836601,2.32,1.0
4.2829,30.0,4.186813187,1.095238095,776.0,2.842490842,2.4,1.0
2.7986,14.0,4.586837294,1.117001828,1814.0,3.316270567,1.761,1.0
2.125,16.0,5.046153846,1.013461538,1077.0,2.071153846,1.042,1.0
2.8827,11.0,4.804926764,1.053928096,4197.0,2.794274301,1.667,1.0
5.8002,19.0,6.610859729,0.943438914,1221.0,2.762443439,2.387,1.0
3.2596,48.0,5.145985401,1.109489051,677.0,2.47080292,2.724,1.0
2.6147,11.0,6.268138801,1.146687697,1610.0,2.539432177,1.077,1.0
5.4496,19.0,6.23326572,1.026369168,1773.0,3.596348884,2.054,1.0
3.9803,35.0,5.201923077,1.060897436,1462.0,4.685897436,1.526,1.0
6.907,16.0,6.644539615,1.032119914,1567.0,3.355460385,5.00001,1.0
4.5,17.0,5.986175115,0.97235023,825.0,3.801843318,2.358,1.0
2.082,17.0,4.526466381,0.932761087,1123.0,1.60658083,0.8,1.0
2.5556,20.0,5.132478632,1.205128205,601.0,2.568376068,1.775,1.0
4.1325,13.0,5.064,1.037090909,3892.0,2.830545455,2.035,1.0
4.3029,16.0,6.090592334,1.12195122,4930.0,17.17770035,1.219,1.0
2.1458,22.0,3.07826087,1.052173913,530.0,4.608695652,0.344,1.0
3.4115,16.0,5.408719346,1.050408719,1202.0,1.63760218,1.848,1.0
3.6786,27.0,5.929078014,1.060283688,757.0,2.684397163,1.597,1.0
3.6987,42.0,5.296943231,1.174672489,628.0,2.742358079,1.521,1.0
7.3081,27.0,7.290393013,1.050218341,1354.0,2.956331878,4.646,1.0
3.5208,21.0,5.021126761,1.0,476.0,3.352112676,1.211,1.0
3.2833,44.0,2.033018868,0.919811321,682.0,3.216981132,2.333,1.0
4.1071,29.0,4.871254162,0.968923418,2069.0,2.296337403,3.656,1.0
2.5875,44.0,4.665467626,1.104316547,776.0,2.791366906,0.689,1.0
2.1205,36.0,4.833333333,1.03525641,1283.0,4.112179487,0.6,1.0
4.6118,35.0,5.812371134,1.090721649,1508.0,3.109278351,1.917,1.0
4.0425,31.0,4.713833157,1.046462513,2420.0,2.555438226,2.779,1.0
2.8446,18.0,5.131212724,0.992047714,1375.0,2.73359841,1.005,1.0
5.1909,24.0,5.949206349,1.012698413,820.0,2.603174603,3.902,1.0
2.1736,45.0,3.663090129,1.113733906,1446.0,3.103004292,1.713,1.0
8.9728,39.0,7.01320132,0.97359736,862.0,2.844884488,5.00001,1.0
2.7644,24.0,6.204166667,1.152083333,1370.0,2.854166667,0.973,1.0
3.3884,17.0,4.293316832,1.108910891,2762.0,3.418316832,2.458,1.0
1.9811,16.0,6.10472973,1.168918919,587.0,1.983108108,1.625,1.0
1.0208,29.0,4.954372624,1.171102662,861.0,3.273764259,0.558,1.0
3.1235,17.0,3.600263852,1.183377309,1404.0,1.852242744,4.208,1.0
1.3571,26.0,4.492647059,1.034313725,939.0,2.301470588,0.59,1.0
3.3287,29.0,4.549295775,1.070422535,1217.0,2.142605634,2.734,1.0
3.6875,36.0,3.852173913,1.017391304,577.0,5.017391304,1.375,1.0
2.9706,17.0,5.290289256,1.050619835,1470.0,1.518595041,0.813,1.0
3.7663,37.0,4.307692308,0.991452991,1545.0,4.401709402,1.603,1.0
3.4426,7.0,5.416393443,1.028415301,3006.0,3.285245902,1.39,1.0
2.5707,38.0,5.511494253,1.045977011,745.0,2.140804598,1.26,1.0
4.5833,27.0,6.080321285,0.975903614,1284.0,2.578313253,3.088,1.0
2.6321,21.0,4.132264529,1.056112224,2162.0,2.166332665,2.231,1.0
3.3026,9.0,5.370542636,1.16124031,1687.0,2.615503876,1.191,1.0
5.4155,5.0,7.117942284,1.072772898,2592.0,3.252195734,1.992,1.0
3.6875,18.0,5.1,1.231404959,2164.0,1.788429752,5.00001,1.0
3.1838,32.0,5.689655172,1.131034483,1124.0,3.875862069,0.986,1.0
2.45,21.0,3.8515625,1.260416667,658.0,1.713541667,3.5,1.0
1.9767,23.0,5.708401977,1.15815486,2672.0,4.401976936,0.815,1.0
2.5333,43.0,5.975308642,1.228395062,434.0,2.679012346,2.393,1.0
10.2849,26.0,7.807095344,1.00886918,1336.0,2.962305987,5.00001,1.0
4.3438,33.0,6.180769231,1.084615385,608.0,2.338461538,1.15,1.0
3.8586,34.0,5.385126162,0.981407703,2470.0,3.280212483,1.36,1.0
4.1136,30.0,4.145009416,1.052730697,1194.0,2.248587571,2.799,1.0
2.9708,27.0,5.494577007,1.123644252,1371.0,2.973969631,0.609,1.0
2.3886,14.0,4.805714286,1.038095238,1297.0,2.47047619,1.381,1.0
2.3125,38.0,4.45,0.95,196.0,3.266666667,0.7,1.0
4.7679,11.0,6.390804598,0.942528736,441.0,2.534482759,1.695,1.0
2.3947,40.0,4.442190669,1.006085193,1214.0,2.462474645,0.819,1.0
6.6321,36.0,5.734643735,1.056511057,1033.0,2.538083538,4.815,1.0
1.4853,45.0,5.285714286,1.2,167.0,2.385714286,1.018,1.0
2.4219,46.0,3.564102564,0.933333333,601.0,3.082051282,0.906,1.0
2.2254,11.0,4.598499062,1.247654784,1155.0,2.166979362,1.308,1.0
1.2132,23.0,8.714285714,2.461538462,338.0,1.857142857,0.3,1.0
3.0735,23.0,5.334589299,1.040693293,3205.0,2.415222306,2.123,1.0
2.7679,39.0,6.103448276,1.25862069,184.0,3.172413793,1.089,1.0
2.7432,35.0,4.695652174,1.112318841,1423.0,5.155797101,1.352,1.0
4.8365,35.0,5.720634921,0.923809524,841.0,2.66984127,3.139,1.0
1.8793,38.0,5.744588745,1.134199134,784.0,3.393939394,0.608,1.0
4.4391,14.0,5.280561122,1.034068136,1150.0,2.304609218,3.067,1.0
4.4387,20.0,5.563876652,1.046989721,3637.0,2.670337739,1.9,1.0
1.1296,34.0,4.356502242,1.121076233,1078.0,2.417040359,0.938,1.0
3.8542,33.0,5.002531646,1.02278481,1379.0,3.491139241,1.754,1.0
2.3403,46.0,3.602620087,1.010917031,1992.0,4.349344978,1.141,1.0
5.368,18.0,7.858356941,1.393767705,1283.0,3.634560907,3.52,1.0
4.6326,29.0,4.7828125,0.95625,2396.0,3.74375,1.952,1.0
5.4288,6.0,6.50625,1.03125,1513.0,3.152083333,1.678,1.0
3.6538,25.0,5.222457627,1.23940678,906.0,1.919491525,5.00001,1.0
6.2892,22.0,6.127214171,0.959742351,2118.0,3.410628019,2.542,1.0
3.125,52.0,5.252918288,1.035019455,490.0,1.906614786,1.711,1.0
5.8659,52.0,6.399317406,1.034129693,735.0,2.508532423,4.333,1.0
3.75,16.0,3.981949458,0.976534296,1227.0,2.214801444,2.231,1.0
2.6777,35.0,4.036565978,1.050874404,1308.0,2.079491256,1.464,1.0
2.7321,33.0,5.46763754,0.990291262,1565.0,2.53236246,0.765,1.0
2.1078,30.0,4.7593361,1.053941909,1753.0,3.636929461,0.547,1.0
3.5437,27.0,5.158501441,1.025936599,1286.0,3.706051873,1.158,1.0
4.3081,20.0,4.198609732,0.999006951,2334.0,2.317775571,2.273,1.0
4.3229,18.0,5.398601399,0.951048951,825.0,2.884615385,3.273,1.0
4.0,31.0,4.691666667,1.005555556,705.0,1.958333333,2.785,1.0
1.6875,29.0,3.81504065,1.048780488,1634.0,3.321138211,1.227,1.0
2.319,21.0,3.590163934,1.024590164,1505.0,4.112021858,0.972,1.0
3.7212,26.0,5.070881226,1.026819923,1422.0,2.724137931,1.838,1.0
3.9583,9.0,16.02459016,3.262295082,294.0,2.409836066,1.265,1.0
5.7097,15.0,4.357142857,1.064935065,2269.0,1.841720779,3.167,1.0
1.6429,23.0,5.063063063,1.101351351,1132.0,2.54954955,0.804,1.0
1.9107,37.0,4.539548023,1.087570621,972.0,2.745762712,0.647,1.0
3.1932,17.0,3.74317817,1.02247191,1636.0,2.62600321,1.234,1.0
6.3331,37.0,6.521994135,0.970674487,821.0,2.407624633,4.0,1.0
2.9545,47.0,4.195833333,1.020833333,581.0,2.420833333,2.375,1.0
3.4091,41.0,4.946987952,1.048192771,873.0,2.103614458,2.23,1.0
3.4531,52.0,4.203007519,1.02443609,1186.0,2.229323308,4.143,1.0
3.8583,11.0,5.832591273,1.023152271,3570.0,3.178984862,1.379,1.0
4.3839,26.0,4.718518519,1.198148148,1098.0,2.033333333,2.991,1.0
2.5509,32.0,3.680555556,1.045634921,2568.0,5.095238095,1.708,1.0
4.9286,39.0,4.898360656,0.991803279,1466.0,2.403278689,3.414,1.0
3.7986,38.0,5.357995227,1.059665871,1540.0,3.675417661,1.71,1.0
4.7708,48.0,5.427777778,1.077777778,446.0,2.477777778,1.563,1.0
5.184,35.0,6.041753653,0.974947808,1420.0,2.964509395,2.249,1.0
4.3889,52.0,4.290064103,1.028846154,1144.0,1.833333333,3.78,1.0
2.4394,37.0,4.56920078,1.064327485,1134.0,2.210526316,1.183,1.0
4.25,18.0,6.222360248,1.026086957,2497.0,3.101863354,1.463,1.0
4.6477,38.0,5.037288136,0.911864407,745.0,2.525423729,1.504,1.0
4.875,42.0,5.347985348,1.058608059,829.0,3.036630037,2.273,1.0
1.7104,33.0,4.209169054,1.06017192,1318.0,3.776504298,0.59,1.0
1.7806,24.0,4.058732612,1.069551777,2204.0,3.406491499,1.35,1.0
3.4698,31.0,5.390243902,1.198606272,956.0,3.331010453,2.25,1.0
2.9306,41.0,4.522292994,1.076433121,640.0,2.038216561,3.603,1.0
6.2556,25.0,7.678111588,0.989270386,1588.0,3.407725322,3.413,1.0
1.9923,42.0,2.917102967,1.032286213,3480.0,3.036649215,2.5,1.0
4.0985,43.0,5.226872247,1.059471366,1247.0,2.746696035,2.832,1.0
4.3971,18.0,3.665952891,1.08993576,972.0,2.08137045,2.389,1.0
2.9861,34.0,3.683417085,1.020100503,2488.0,4.167504188,1.718,1.0
7.9943,16.0,8.367609254,1.050128535,2304.0,2.961439589,4.521,1.0
6.5308,27.0,7.209821429,1.002232143,1193.0,2.662946429,2.878,1.0
1.7969,10.0,7.448979592,2.081632653,140.0,2.857142857,0.375,1.0
2.3333,32.0,5.816976127,1.140583554,1074.0,2.848806366,1.302,1.0
1.6331,34.0,2.283471837,1.081255771,2655.0,2.451523546,1.625,1.0
1.8971,41.0,5.261333333,1.064,1107.0,2.952,0.669,1.0
4.975,16.0,56.26923077,10.15384615,54.0,2.076923077,2.063,1.0
2.19,35.0,4.206806283,1.002617801,1407.0,3.683246073,0.534,1.0
5.5,16.0,5.097323601,1.094890511,963.0,2.343065693,2.241,1.0
3.1964,31.0,5.230569948,1.080310881,872.0,2.259067358,1.777,1.0
3.5156,31.0,6.019950125,1.067331671,1005.0,2.506234414,1.43,1.0
3.6111,48.0,3.836206897,1.099137931,434.0,1.870689655,4.5,1.0
2.9453,28.0,5.343042071,0.987055016,780.0,2.524271845,0.722,1.0
5.5867,35.0,5.350574713,1.040229885,516.0,2.965517241,1.825,1.0
3.654,38.0,4.936363636,1.069090909,2357.0,2.142727273,2.49,1.0
3.8462,49.0,5.365122616,1.027247956,977.0,2.662125341,2.313,1.0
4.1875,16.0,4.224576271,1.036016949,1173.0,2.485169492,2.664,1.0
8.1064,16.0,7.3375,0.969642857,1409.0,2.516071429,4.234,1.0
3.4375,22.0,6.0,1.23943662,461.0,3.246478873,0.833,1.0
4.625,49.0,5.478927203,1.057471264,1178.0,2.256704981,3.55,1.0
4.6771,35.0,6.264845606,1.072446556,2892.0,3.434679335,2.664,1.0
2.8024,16.0,3.551724138,1.039239001,4241.0,5.042806183,1.279,1.0
2.8646,20.0,4.126719768,1.154236061,3809.0,2.758146271,2.211,1.0
3.1065,36.0,4.710594315,1.059431525,1589.0,4.105943152,2.341,1.0
4.3281,19.0,5.499288762,1.102418208,1554.0,2.210526316,2.2,1.0
3.6581,51.0,4.990723562,1.027829314,1795.0,3.330241187,2.25,1.0
7.3681,38.0,6.815789474,0.992481203,1350.0,2.537593985,5.00001,1.0
4.8889,5.0,6.158762887,0.942268041,1821.0,3.754639175,1.389,1.0
1.8158,33.0,5.690721649,1.237113402,347.0,3.577319588,1.0,1.0
5.7192,14.0,5.678062678,0.961538462,2065.0,2.941595442,2.674,1.0
1.947,24.0,3.880773362,1.045112782,2002.0,2.15037594,1.475,1.0
2.3456,25.0,4.049309665,1.140039448,1721.0,3.394477318,1.461,1.0
4.2917,37.0,5.868421053,1.029605263,788.0,2.592105263,1.896,1.0
3.1071,40.0,3.951923077,1.132211538,780.0,1.875,4.643,1.0
1.3092,5.0,3.295663601,1.086727989,2066.0,2.714848883,3.25,1.0
2.4375,41.0,3.845730028,0.991735537,1069.0,2.944903581,2.033,1.0
4.4655,7.0,6.148796499,1.015317287,1564.0,3.422319475,1.828,1.0
6.7587,18.0,8.470108696,1.29076087,904.0,2.456521739,3.885,1.0
4.3008,37.0,5.862686567,0.940298507,915.0,2.731343284,1.198,1.0
3.8269,29.0,5.76754386,1.052631579,650.0,2.850877193,3.06,1.0
1.925,45.0,4.198312236,1.004219409,630.0,2.658227848,0.741,1.0
5.015,37.0,5.578313253,1.012048193,826.0,3.317269076,2.209,1.0
3.8247,33.0,4.827160494,1.034567901,2097.0,2.588888889,2.087,1.0
5.8686,15.0,5.017114914,0.990220049,1380.0,3.37408313,1.811,1.0
2.319,41.0,5.36626506,1.113253012,1129.0,2.720481928,0.591,1.0
6.2182,30.0,5.982248521,1.065088757,1440.0,2.840236686,3.808,1.0
8.5325,14.0,7.973584906,0.966037736,842.0,3.177358491,2.241,1.0
2.9187,15.0,6.325714286,1.171428571,1152.0,3.291428571,0.934,1.0
2.9559,13.0,3.972491909,1.069579288,1975.0,3.19579288,1.736,1.0
4.1711,38.0,5.362459547,1.084142395,1195.0,3.867313916,1.601,1.0
5.375,16.0,4.76,1.02,93.0,1.86,2.157,1.0
3.1458,34.0,5.776595745,1.127659574,900.0,3.191489362,1.783,1.0
2.875,2.0,5.624161074,1.979865772,240.0,1.610738255,2.375,1.0
6.0321,17.0,6.493939394,0.981818182,1073.0,3.251515152,4.026,1.0
